Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Year
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA (pre 4/19),Persons,65+ yrs,,,2016,47.88418708,43.30106256,52.50320853,,,215.0,449.0,,,Lower,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA,Persons,65+ yrs,,,2016,48.87640449,43.72359371,54.05320499,,,174.0,356.0,,,Lower,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA,Persons,65+ yrs,,,2016,60.23054755,54.99605708,65.24100391,,,209.0,347.0,,,Similar,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA,Persons,65+ yrs,,,2016,48.54771784,44.11504794,53.0033536,,,234.0,482.0,,,Lower,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA,Persons,65+ yrs,,,2016,51.68539326,46.50420909,56.83059286,,,184.0,356.0,,,Lower,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA,Persons,65+ yrs,,,2016,62.3853211,57.01968245,67.46334344,,,204.0,327.0,,,Similar,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA,Persons,65+ yrs,,,2016,48.74371859,43.86858675,53.64286963,,,194.0,398.0,,,Lower,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA,Persons,65+ yrs,,,2016,56.30885122,52.0597015,60.46737524,,,299.0,531.0,,,Similar,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA,Persons,65+ yrs,,,2016,47.88418708,43.30106256,52.50320853,,,215.0,449.0,,,Lower,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA,Persons,65+ yrs,,,2016,57.31707317,52.90644377,61.61432668,,,282.0,492.0,,,Similar,Not compared,20160000,,,2016-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA (pre 4/19),Persons,65+ yrs,,,2017,54.4554455445545,49.5800248978795,59.2469345054379,,,220.0,404.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA (pre 4/19),Persons,65+ yrs,,,2017,56.4469914040115,51.202786078277,61.550817239883,,,197.0,349.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA (pre 4/19),Persons,65+ yrs,,,2017,56.3218390804598,51.06978673982,61.4358458105565,,,196.0,348.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA,Persons,65+ yrs,,,2017,62.8498727735369,57.969718390424,67.4812514503141,,,247.0,393.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA (pre 4/19),Persons,65+ yrs,,,2017,62.8498727735369,57.969718390424,67.4812514503141,,,247.0,393.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA (pre 4/19),Persons,65+ yrs,,,2017,57.8341013824885,53.1393184547844,62.3914173012938,,,251.0,434.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA (pre 4/19),Persons,65+ yrs,,,2017,60.8040201005025,56.8308260266739,64.6390639261925,,,363.0,597.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA (pre 4/19),Persons,65+ yrs,,,2017,48.6274509803922,44.3161470569883,52.9592771502894,,,248.0,510.0,,,Lower,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA (pre 4/19),Persons,65+ yrs,,,2017,46.119733924612,41.5712191167864,50.7337919323938,,,208.0,451.0,,,Lower,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA (pre 4/19),Persons,65+ yrs,,,2017,53.0150753768844,48.106393559687,57.8661111366761,,,211.0,398.0,,,Lower,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA (pre 4/19),Persons,65+ yrs,,,2017,58.3148558758315,53.7130423717935,62.7762196656775,,,263.0,451.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA,Persons,65+ yrs,,,2017,48.6274509803922,44.3161470569883,52.9592771502894,,,248.0,510.0,,,Lower,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA,Persons,65+ yrs,,,2017,56.3218390804598,51.06978673982,61.4358458105565,,,196.0,348.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA,Persons,65+ yrs,,,2017,56.4469914040115,51.202786078277,61.550817239883,,,197.0,349.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA,Persons,65+ yrs,,,2017,54.4554455445545,49.5800248978795,59.2469345054379,,,220.0,404.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA,Persons,65+ yrs,,,2017,60.8040201005025,56.8308260266739,64.6390639261925,,,363.0,597.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA,Persons,65+ yrs,,,2017,46.119733924612,41.5712191167864,50.7337919323938,,,208.0,451.0,,,Lower,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA,Persons,65+ yrs,,,2017,53.0150753768844,48.106393559687,57.8661111366761,,,211.0,398.0,,,Lower,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA,Persons,65+ yrs,,,2017,58.3148558758315,53.7130423717935,62.7762196656775,,,263.0,451.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA,Persons,65+ yrs,,,2017,57.8341013824885,53.1393184547844,62.3914173012938,,,251.0,434.0,,,Similar,Not compared,20170000,,,2017-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA (pre 4/19),Persons,65+ yrs,,,2018,44.6640316205534,40.3887265249809,49.019745644994,,,226.0,506.0,,Cannot be calculated,Lower,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA (pre 4/19),Persons,65+ yrs,,,2018,57.0422535211268,52.9374425425594,61.0524490202146,,,324.0,568.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA (pre 4/19),Persons,65+ yrs,,,2018,54.3640897755611,49.4705675939965,59.1747920245453,,,218.0,401.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA (pre 4/19),Persons,65+ yrs,,,2018,55.7333333333333,50.6731867800582,60.67720769204,,,209.0,375.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA (pre 4/19),Persons,65+ yrs,,,2018,48.502994011976,44.1547781905591,52.8739919831426,,,243.0,501.0,,Cannot be calculated,Lower,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA (pre 4/19),Persons,65+ yrs,,,2018,59.5988538681948,54.3732341306742,64.6154641430306,,,208.0,349.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA (pre 4/19),Persons,65+ yrs,,,2018,55.3488372093023,50.6233116255872,59.9796399975798,,,238.0,430.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA (pre 4/19),Persons,65+ yrs,,,2018,52.2435897435897,46.7075755416399,57.7250280982603,,,163.0,312.0,,Cannot be calculated,Lower,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA (pre 4/19),Persons,65+ yrs,,,2018,60.9218436873748,56.5729134823633,65.1038989776983,,,304.0,499.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA,Persons,65+ yrs,,,2018,45.0666666666667,40.1061259768423,50.1272555239105,,,169.0,375.0,,,Lower,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA,Persons,65+ yrs,,,2018,55.3488372093023,50.6233116255872,59.9796399975798,,,238.0,430.0,,,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA,Persons,65+ yrs,,,2018,59.5988538681948,54.3732341306742,64.6154641430306,,,208.0,349.0,,,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA,Persons,65+ yrs,,,2018,48.502994011976,44.1547781905591,52.8739919831426,,,243.0,501.0,,,Lower,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA (pre 4/19),Persons,65+ yrs,,,2018,45.0666666666667,40.1061259768423,50.1272555239105,,,169.0,375.0,,Cannot be calculated,Lower,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA,Persons,65+ yrs,,,2018,55.7333333333333,50.6731867800582,60.67720769204,,,209.0,375.0,,,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA,Persons,65+ yrs,,,2018,52.2435897435897,46.7075755416399,57.7250280982603,,,163.0,312.0,,,Lower,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA,Persons,65+ yrs,,,2018,54.3640897755611,49.4705675939965,59.1747920245453,,,218.0,401.0,,,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA,Persons,65+ yrs,,,2018,57.0422535211268,52.9374425425594,61.0524490202146,,,324.0,568.0,,,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA,Persons,65+ yrs,,,2018,60.9218436873748,56.5729134823633,65.1038989776983,,,304.0,499.0,,,Similar,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA,Persons,65+ yrs,,,2018,44.6640316205534,40.3887265249809,49.019745644994,,,226.0,506.0,,,Lower,Not compared,20180000,,,2018-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA,Persons,65+ yrs,,,2019,54.6875,49.6866485458773,59.595494758107,,,210.0,384.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA,Persons,65+ yrs,,,2019,57.7540106951872,52.6940052436637,62.656348362589,,,216.0,374.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA,Persons,65+ yrs,,,2019,63.2768361581921,58.1377385053319,68.1308778561672,,,224.0,354.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA,Persons,65+ yrs,,,2019,52.2045855379189,48.0920454547544,56.2874542493574,,,296.0,567.0,,Cannot be calculated,Lower,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA,Persons,65+ yrs,,,2019,50.9186351706037,45.9148208404571,55.9041100048449,,,194.0,381.0,,Cannot be calculated,Lower,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA,Persons,65+ yrs,,,2019,54.4072948328268,49.0055479300443,59.707308966675,,,179.0,329.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA,Persons,65+ yrs,,,2019,58.6490939044481,54.6889993035652,62.5004036886148,,,356.0,607.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA,Persons,65+ yrs,,,2019,51.9906323185012,47.2553177181271,56.690449257626,,,222.0,427.0,,Cannot be calculated,Lower,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA,Persons,65+ yrs,,,2019,56.8129330254042,52.107625973872,61.3984181088663,,,246.0,433.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91893,Place of death - care home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA,Persons,65+ yrs,,,2019,56.6265060240964,51.2498366725782,61.8515833112755,,,188.0,332.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
