Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Year
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA (pre 4/19),Persons,65+ yrs,,,2016,6.681514477,4.719980099,9.377991183,,,30.0,449.0,,,Lower,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA,Persons,65+ yrs,,,2016,9.550561798,6.915073086,13.04968002,,,34.0,356.0,,,Similar,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA,Persons,65+ yrs,,,2016,7.204610951,4.927328235,10.41905044,,,25.0,347.0,,,Similar,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA,Persons,65+ yrs,,,2016,10.37344398,7.957401126,13.41612658,,,50.0,482.0,,,Similar,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA,Persons,65+ yrs,,,2016,10.39325843,7.634747317,13.99740676,,,37.0,356.0,,,Similar,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA,Persons,65+ yrs,,,2016,7.339449541,4.981394184,10.68818332,,,24.0,327.0,,,Similar,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA,Persons,65+ yrs,,,2016,8.542713568,6.177518152,11.70054227,,,34.0,398.0,,,Similar,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA,Persons,65+ yrs,,,2016,8.474576271,6.393769732,11.15188932,,,45.0,531.0,,,Similar,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA,Persons,65+ yrs,,,2016,6.681514477,4.719980099,9.377991183,,,30.0,449.0,,,Lower,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA,Persons,65+ yrs,,,2016,5.691056911,3.966489758,8.102178111,,,28.0,492.0,,,Lower,Not compared,20160000,,,2016-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA (pre 4/19),Persons,65+ yrs,,,2017,7.67326732673267,5.45816945720672,10.6857162112783,,,31.0,404.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA (pre 4/19),Persons,65+ yrs,,,2017,9.74212034383954,7.05547462087957,13.3053579923883,,,34.0,349.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA (pre 4/19),Persons,65+ yrs,,,2017,8.04597701149425,5.62519680703386,11.3828780859226,,,28.0,348.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA,Persons,65+ yrs,,,2017,8.65139949109415,6.25696395256074,11.8463509163513,,,34.0,393.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA (pre 4/19),Persons,65+ yrs,,,2017,8.65139949109415,6.25696395256074,11.8463509163513,,,34.0,393.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA (pre 4/19),Persons,65+ yrs,,,2017,11.0599078341014,8.444008949197,14.3590986161789,,,48.0,434.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA (pre 4/19),Persons,65+ yrs,,,2017,8.04020100502512,6.11777604232785,10.4991629779353,,,48.0,597.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA (pre 4/19),Persons,65+ yrs,,,2017,14.3137254901961,11.5407175383709,17.6203118508481,,,73.0,510.0,,,Higher,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA (pre 4/19),Persons,65+ yrs,,,2017,7.53880266075388,5.44473360486447,10.3501015904503,,,34.0,451.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA (pre 4/19),Persons,65+ yrs,,,2017,8.04020100502512,5.75263083170309,11.1300121439103,,,32.0,398.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA (pre 4/19),Persons,65+ yrs,,,2017,7.09534368070953,5.07052231453345,9.8448855721162,,,32.0,451.0,,,Lower,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA,Persons,65+ yrs,,,2017,14.3137254901961,11.5407175383709,17.6203118508481,,,73.0,510.0,,,Higher,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA,Persons,65+ yrs,,,2017,8.04597701149425,5.62519680703386,11.3828780859226,,,28.0,348.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA,Persons,65+ yrs,,,2017,9.74212034383954,7.05547462087957,13.3053579923883,,,34.0,349.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA,Persons,65+ yrs,,,2017,7.67326732673267,5.45816945720672,10.6857162112783,,,31.0,404.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA,Persons,65+ yrs,,,2017,8.04020100502512,6.11777604232785,10.4991629779353,,,48.0,597.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA,Persons,65+ yrs,,,2017,7.53880266075388,5.44473360486447,10.3501015904503,,,34.0,451.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA,Persons,65+ yrs,,,2017,8.04020100502512,5.75263083170309,11.1300121439103,,,32.0,398.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA,Persons,65+ yrs,,,2017,7.09534368070953,5.07052231453345,9.8448855721162,,,32.0,451.0,,,Lower,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA,Persons,65+ yrs,,,2017,11.0599078341014,8.444008949197,14.3590986161789,,,48.0,434.0,,,Similar,Not compared,20170000,,,2017-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA (pre 4/19),Persons,65+ yrs,,,2018,5.33596837944664,3.69280612273724,7.65218315186711,,,27.0,506.0,,Cannot be calculated,Lower,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA (pre 4/19),Persons,65+ yrs,,,2018,8.45070422535211,6.4330626402171,11.0265771394164,,,48.0,568.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA (pre 4/19),Persons,65+ yrs,,,2018,8.22942643391521,5.91963455128692,11.3319233855269,,,33.0,401.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA (pre 4/19),Persons,65+ yrs,,,2018,9.33333333333333,6.78752752520563,12.7038605215402,,,35.0,375.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA (pre 4/19),Persons,65+ yrs,,,2018,11.5768463073852,9.06301642848709,14.6754180298561,,,58.0,501.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA (pre 4/19),Persons,65+ yrs,,,2018,9.45558739255014,6.81221141317954,12.9817943859479,,,33.0,349.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA (pre 4/19),Persons,65+ yrs,,,2018,9.06976744186047,6.70568308111639,12.1586871068234,,,39.0,430.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA (pre 4/19),Persons,65+ yrs,,,2018,11.5384615384615,8.45191404346377,15.5605949868184,,,36.0,312.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA (pre 4/19),Persons,65+ yrs,,,2018,8.61723446893788,6.46036363078997,11.4063928278755,,,43.0,499.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA,Persons,65+ yrs,,,2018,11.7333333333333,8.85758782604827,15.3851281392502,,,44.0,375.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA,Persons,65+ yrs,,,2018,9.06976744186047,6.70568308111639,12.1586871068234,,,39.0,430.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA,Persons,65+ yrs,,,2018,9.45558739255014,6.81221141317954,12.9817943859479,,,33.0,349.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA,Persons,65+ yrs,,,2018,11.5768463073852,9.06301642848709,14.6754180298561,,,58.0,501.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA (pre 4/19),Persons,65+ yrs,,,2018,11.7333333333333,8.85758782604827,15.3851281392502,,,44.0,375.0,,Cannot be calculated,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA,Persons,65+ yrs,,,2018,9.33333333333333,6.78752752520563,12.7038605215402,,,35.0,375.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA,Persons,65+ yrs,,,2018,11.5384615384615,8.45191404346377,15.5605949868184,,,36.0,312.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA,Persons,65+ yrs,,,2018,8.22942643391521,5.91963455128692,11.3319233855269,,,33.0,401.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA,Persons,65+ yrs,,,2018,8.45070422535211,6.4330626402171,11.0265771394164,,,48.0,568.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA,Persons,65+ yrs,,,2018,8.61723446893788,6.46036363078997,11.4063928278755,,,43.0,499.0,,,Similar,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA,Persons,65+ yrs,,,2018,5.33596837944664,3.69280612273724,7.65218315186711,,,27.0,506.0,,,Lower,Not compared,20180000,,,2018-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000009,Trafford,County & UA,Persons,65+ yrs,,,2019,10.4166666666667,7.74337467209094,13.8740818720418,,,40.0,384.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000001,Bolton,County & UA,Persons,65+ yrs,,,2019,9.62566844919786,7.03401987247146,13.0382768673855,,,36.0,374.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000002,Bury,County & UA,Persons,65+ yrs,,,2019,7.90960451977401,5.52885525397362,11.1940418127632,,,28.0,354.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000003,Manchester,County & UA,Persons,65+ yrs,,,2019,10.9347442680776,8.62411804090335,13.7711472022349,,,62.0,567.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000004,Oldham,County & UA,Persons,65+ yrs,,,2019,10.498687664042,7.80511513992179,13.98085851209,,,40.0,381.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000006,Salford,County & UA,Persons,65+ yrs,,,2019,11.854103343465,8.79388440661827,15.7948369355698,,,39.0,329.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000007,Stockport,County & UA,Persons,65+ yrs,,,2019,11.3673805601318,9.08147571835648,14.1391909165731,,,69.0,607.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000008,Tameside,County & UA,Persons,65+ yrs,,,2019,7.02576112412178,4.96536510262523,9.85248900905704,,,30.0,427.0,,Cannot be calculated,Lower,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000010,Wigan,County & UA,Persons,65+ yrs,,,2019,8.54503464203233,6.26287136959149,11.556284126967,,,37.0,433.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
91895,Place of death - home: People with dementia (aged 65 years and over),E92000001,England,E08000005,Rochdale,County & UA,Persons,65+ yrs,,,2019,8.43373493975904,5.89932637655174,11.9190391792755,,,28.0,332.0,,Cannot be calculated,Similar,Not compared,20190000,,,2019-01-01
