Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Year
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,District & UA,Persons,85+ yrs,,,2009,22.8456914,20.3479821,25.5516415,19.0076302,27.1984887,228.0,998.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,District & UA,Persons,85+ yrs,,,2009,33.6666667,29.9999128,37.541236,28.0020505,39.8430566,202.0,600.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,District & UA,Persons,85+ yrs,,,2009,29.9630086,26.9107094,33.2042312,25.2487861,35.1436112,243.0,811.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,District & UA,Persons,All ages,,,2009,13.2302405,12.04754,14.5098918,11.409016,15.292005,385.0,2910.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,District & UA,Persons,All ages,,,2009,11.0868378,9.7293995,12.6072148,9.0182013,13.5592696,203.0,1831.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,District & UA,Persons,All ages,,,2009,11.0304131,9.7894776,12.4070176,9.1336719,13.2635458,243.0,2203.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,District & UA,Persons,All ages,,,2009,16.2332838,14.8885666,17.6742333,14.1569777,18.5483095,437.0,2692.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,District & UA,Persons,All ages,,,2009,12.3702422,11.0902719,13.7750511,10.4077378,14.6423215,286.0,2312.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,District & UA,Persons,All ages,,,2009,16.4899258,14.883585,18.2324976,14.019422,19.2980684,311.0,1886.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,District & UA,Persons,All ages,,,2009,13.3492823,11.9582016,14.8748452,11.2161995,15.8157674,279.0,2090.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,District & UA,Persons,All ages,,,2009,10.968775,10.0078724,12.009626,9.4892723,12.6467205,411.0,3747.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,District & UA,Persons,All ages,,,2009,18.0751174,16.3204724,19.9733801,15.3748225,21.1312441,308.0,1704.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,District & UA,Persons,65-74 yrs,,,2009,3.7552156,2.593454,5.4085024,2.1019987,6.6207487,27.0,719.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,District & UA,Persons,65-74 yrs,,,2009,5.1219512,3.3741726,7.7028855,2.6642743,9.6226028,21.0,410.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,District & UA,Persons,65-74 yrs,,,2009,6.3037249,4.1993988,9.3595121,3.3340867,11.6009586,22.0,349.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,District & UA,Persons,65-74 yrs,,,2009,4.3103448,2.8073593,6.5636483,2.2041025,8.25933,20.0,464.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,District & UA,Persons,75-84 yrs,,,2009,14.5785877,12.398653,17.0671264,11.2794534,18.6399511,128.0,878.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,District & UA,Persons,<65 yrs,,,2009,2.739726,1.6388869,4.5458246,1.2318448,5.9815966,14.0,511.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,District & UA,Persons,<65 yrs,,,2009,,,,,,,,Value suppressed for disclosure control due to small count,,Not compared,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,District & UA,Persons,<65 yrs,,,2009,1.6465423,1.0003275,2.6988336,0.7583412,3.5379551,15.0,911.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,District & UA,Persons,<65 yrs,,,2009,1.4563107,0.6691043,3.1403905,0.4440503,4.6679315,6.0,412.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,District & UA,Persons,<65 yrs,,,2009,2.173913,1.1478344,4.0793776,0.8114023,5.6930402,9.0,414.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,District & UA,Persons,<65 yrs,,,2009,2.1582734,1.1395471,4.0504023,0.8055431,5.6531524,9.0,417.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,District & UA,Persons,<65 yrs,,,2009,2.0746888,1.1307582,3.7764926,0.8117064,5.1998008,10.0,482.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,District & UA,Persons,<65 yrs,,,2009,1.5418502,0.7488356,3.1480284,0.5093827,4.5708803,7.0,454.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,District & UA,Persons,<65 yrs,,,2009,3.2894737,1.7964115,5.9483084,1.2897024,8.1344977,10.0,304.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,District & UA,Persons,All ages,,,2009,15.0257019,13.6861647,16.4713272,12.961732,17.3528049,380.0,2529.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,District & UA,Persons,<65 yrs,,,2009,0.9025271,0.3861042,2.0951489,0.2486541,3.2203463,5.0,554.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,District & UA,Persons,75-84 yrs,,,2009,13.0801688,10.7988438,15.7582979,9.6570246,17.4819195,93.0,711.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,District & UA,Persons,75-84 yrs,,,2009,16.3157895,13.5096067,19.5729557,12.0952557,21.6463874,93.0,570.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,District & UA,Persons,75-84 yrs,,,2009,12.0263591,9.6746862,14.8556493,8.5239224,16.7051186,73.0,607.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,District & UA,Persons,75-84 yrs,,,2009,12.6005362,10.7832198,14.6737543,9.8479732,15.9860311,141.0,1119.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,District & UA,Persons,75-84 yrs,,,2009,17.794971,14.739241,21.3257565,13.1952968,23.56279,92.0,517.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,District & UA,Persons,75-84 yrs,,,2009,13.4770889,11.207301,16.1230996,10.0640433,17.8182886,100.0,742.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,District & UA,Persons,65-74 yrs,,,2009,3.1301483,2.0129008,4.8369058,1.5706165,6.1415839,19.0,607.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,District & UA,Persons,65-74 yrs,,,2009,5.2795031,3.3220655,8.2913919,2.5597431,10.575409,17.0,322.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,District & UA,Persons,65-74 yrs,,,2009,4.3165468,2.7476035,6.7194911,2.1310761,8.5475279,18.0,417.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,District & UA,Persons,65-74 yrs,,,2009,8.1135903,6.0148169,10.8600749,5.0624233,12.7566232,40.0,493.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,District & UA,Persons,75-84 yrs,,,2009,16.3390663,13.9583518,19.0359964,12.7290307,20.7297382,133.0,814.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,District & UA,Persons,75-84 yrs,,,2009,10.1785714,7.9394115,12.9603391,6.8744841,14.8180164,57.0,560.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,District & UA,Persons,75-84 yrs,,,2009,11.6618076,9.4706636,14.2799325,8.39068,15.9856623,80.0,686.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,County & UA,Persons,65-74 yrs,,,2009,8.1135903,6.0148169,10.8600749,5.0624233,12.7566232,40.0,493.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,County & UA,Persons,65-74 yrs,,,2009,5.2795031,3.3220655,8.2913919,2.5597431,10.575409,17.0,322.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,County & UA,Persons,65-74 yrs,,,2009,4.3165468,2.7476035,6.7194911,2.1310761,8.5475279,18.0,417.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,County & UA,Persons,65-74 yrs,,,2009,4.3103448,2.8073593,6.5636483,2.2041025,8.25933,20.0,464.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,County & UA,Persons,65-74 yrs,,,2009,6.3037249,4.1993988,9.3595121,3.3340867,11.6009586,22.0,349.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,County & UA,Persons,65-74 yrs,,,2009,5.1219512,3.3741726,7.7028855,2.6642743,9.6226028,21.0,410.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,County & UA,Persons,65-74 yrs,,,2009,3.7552156,2.593454,5.4085024,2.1019987,6.6207487,27.0,719.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,County & UA,Persons,65-74 yrs,,,2009,4.0268456,2.3182861,6.9055822,1.7076343,9.2010265,12.0,298.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,County & UA,Persons,65-74 yrs,,,2009,4.9462366,3.3182573,7.3125131,2.6461341,9.0596061,23.0,465.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,County & UA,Persons,85+ yrs,,,2009,26.7508611,23.9178926,29.788005,22.3862828,31.6197119,233.0,871.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,County & UA,Persons,85+ yrs,,,2009,18.4496124,15.6459713,21.6268409,14.2021763,23.6176559,119.0,645.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,County & UA,Persons,85+ yrs,,,2009,21.3622291,18.3757209,24.6873147,16.8150096,26.7437941,138.0,646.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,County & UA,Persons,85+ yrs,,,2009,28.1284607,25.293243,31.1489779,23.7521086,32.96257,254.0,903.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,County & UA,Persons,85+ yrs,,,2009,22.7777778,19.8635383,25.9809563,18.3225593,27.9456541,164.0,720.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,County & UA,Persons,85+ yrs,,,2009,33.8155515,29.9962864,37.8581186,27.9203925,40.2601874,187.0,553.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,County & UA,Persons,85+ yrs,,,2009,27.0801815,23.8321887,30.5930361,22.0935226,32.7196591,179.0,661.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,County & UA,Persons,65-74 yrs,,,2009,3.1301483,2.0129008,4.8369058,1.5706165,6.1415839,19.0,607.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,County & UA,Persons,85+ yrs,,,2009,22.8456914,20.3479821,25.5516415,19.0076302,27.1984887,228.0,998.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,County & UA,Persons,75-84 yrs,,,2009,13.4770889,11.207301,16.1230996,10.0640433,17.8182886,100.0,742.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,County & UA,Persons,75-84 yrs,,,2009,12.6005362,10.7832198,14.6737543,9.8479732,15.9860311,141.0,1119.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,County & UA,Persons,<65 yrs,,,2009,1.5418502,0.7488356,3.1480284,0.5093827,4.5708803,7.0,454.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,County & UA,Persons,<65 yrs,,,2009,2.0746888,1.1307582,3.7764926,0.8117064,5.1998008,10.0,482.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,County & UA,Persons,<65 yrs,,,2009,2.1582734,1.1395471,4.0504023,0.8055431,5.6531524,9.0,417.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,County & UA,Persons,<65 yrs,,,2009,2.173913,1.1478344,4.0793776,0.8114023,5.6930402,9.0,414.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,County & UA,Persons,<65 yrs,,,2009,1.4563107,0.6691043,3.1403905,0.4440503,4.6679315,6.0,412.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,County & UA,Persons,<65 yrs,,,2009,1.6465423,1.0003275,2.6988336,0.7583412,3.5379551,15.0,911.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,County & UA,Persons,<65 yrs,,,2009,,,,,,,,Value suppressed for disclosure control due to small count,,Not compared,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,County & UA,Persons,<65 yrs,,,2009,2.739726,1.6388869,4.5458246,1.2318448,5.9815966,14.0,511.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,County & UA,Persons,75-84 yrs,,,2009,14.5785877,12.398653,17.0671264,11.2794534,18.6399511,128.0,878.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,County & UA,Persons,75-84 yrs,,,2009,10.1785714,7.9394115,12.9603391,6.8744841,14.8180164,57.0,560.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,County & UA,Persons,75-84 yrs,,,2009,11.6618076,9.4706636,14.2799325,8.39068,15.9856623,80.0,686.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,County & UA,Persons,75-84 yrs,,,2009,16.3390663,13.9583518,19.0359964,12.7290307,20.7297382,133.0,814.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,County & UA,Persons,75-84 yrs,,,2009,13.0801688,10.7988438,15.7582979,9.6570246,17.4819195,93.0,711.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,County & UA,Persons,75-84 yrs,,,2009,16.3157895,13.5096067,19.5729557,12.0952557,21.6463874,93.0,570.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,County & UA,Persons,75-84 yrs,,,2009,12.0263591,9.6746862,14.8556493,8.5239224,16.7051186,73.0,607.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,County & UA,Persons,75-84 yrs,,,2009,17.794971,14.739241,21.3257565,13.1952968,23.56279,92.0,517.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,County & UA,Persons,<65 yrs,,,2009,3.2894737,1.7964115,5.9483084,1.2897024,8.1344977,10.0,304.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,County & UA,Persons,<65 yrs,,,2009,0.9025271,0.3861042,2.0951489,0.2486541,3.2203463,5.0,554.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,County & UA,Persons,All ages,,,2009,13.2302405,12.04754,14.5098918,11.409016,15.292005,385.0,2910.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,County & UA,Persons,All ages,,,2009,18.0751174,16.3204724,19.9733801,15.3748225,21.1312441,308.0,1704.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,County & UA,Persons,All ages,,,2009,10.968775,10.0078724,12.009626,9.4892723,12.6467205,411.0,3747.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,County & UA,Persons,All ages,,,2009,13.3492823,11.9582016,14.8748452,11.2161995,15.8157674,279.0,2090.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,County & UA,Persons,All ages,,,2009,16.4899258,14.883585,18.2324976,14.019422,19.2980684,311.0,1886.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,County & UA,Persons,All ages,,,2009,12.3702422,11.0902719,13.7750511,10.4077378,14.6423215,286.0,2312.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,County & UA,Persons,All ages,,,2009,16.2332838,14.8885666,17.6742333,14.1569777,18.5483095,437.0,2692.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000008,Tameside,County & UA,Persons,All ages,,,2009,11.0304131,9.7894776,12.4070176,9.1336719,13.2635458,243.0,2203.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,County & UA,Persons,All ages,,,2009,11.0868378,9.7293995,12.6072148,9.0182013,13.5592696,203.0,1831.0,,,Lower,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,County & UA,Persons,85+ yrs,,,2009,29.9630086,26.9107094,33.2042312,25.2487861,35.1436112,243.0,811.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,County & UA,Persons,85+ yrs,,,2009,33.6666667,29.9999128,37.541236,28.0020505,39.8430566,202.0,600.0,,,Similar,Not compared,20090000,,,2009-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,County & UA,Persons,All ages,,,2010,16.0655738,14.6620442,17.5757859,13.9012531,18.4944802,392.0,2440.0,,,Lower,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000001,Bolton,District & UA,Persons,85+ yrs,,,2010,28.3229814,25.3191248,31.5327408,23.6919395,33.462293,228.0,805.0,,,Lower,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000002,Bury,District & UA,Persons,85+ yrs,,,2010,34.608985,30.9142405,38.4992319,28.8952956,40.8041327,208.0,601.0,,,Similar,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,District & UA,Persons,65-74 yrs,,,2010,8.2959641,6.0784792,11.2257193,5.0821464,13.2582379,37.0,446.0,,,Similar,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,District & UA,Persons,85+ yrs,,,2010,30.1559792,26.552664,34.0217757,24.6142992,36.343815,174.0,577.0,,,Similar,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,District & UA,Persons,85+ yrs,,,2010,33.106961,29.4266769,37.00617,27.4262035,39.3267571,195.0,589.0,,,Similar,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000010,Wigan,District & UA,Persons,All ages,,,2010,12.7992021,11.652588,14.0407119,11.0338621,14.7999983,385.0,3008.0,,,Lower,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,District & UA,Persons,85+ yrs,,,2010,24.1482966,21.5953944,26.8994502,20.2195009,28.5671362,241.0,998.0,,,Lower,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000009,Trafford,District & UA,Persons,All ages,,,2010,10.6596306,9.348909,12.1295276,8.6628071,13.0509644,202.0,1895.0,,,Lower,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000003,Manchester,District & UA,Persons,All ages,,,2010,11.1473627,10.170523,12.2052764,9.64326,12.8526964,410.0,3678.0,,,Lower,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000007,Stockport,District & UA,Persons,All ages,,,2010,17.734375,16.3034348,19.2620038,15.5226832,20.1858922,454.0,2560.0,,,Similar,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,District & UA,Persons,All ages,,,2010,13.3482143,12.0023751,14.8195492,11.2824816,15.7251271,299.0,2240.0,,,Lower,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000005,Rochdale,District & UA,Persons,All ages,,,2010,17.0081967,15.4066826,18.739309,14.5424672,19.7951585,332.0,1952.0,,,Similar,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000004,Oldham,District & UA,Persons,All ages,,,2010,15.3262519,13.8056598,16.98133,12.9897137,17.9961502,303.0,1977.0,,,Lower,Not compared,20100000,,,2010-01-01
93475,Percentage of deaths that occur in care homes,E92000001,England,E08000006,Salford,District & UA,Persons,85+ yrs,,,2010,25.5230126,22.468012,28.8388953,20.8359355,30.8535251,183.0,717.0,,,Lower,Not compared,20100000,,,2010-01-01
