Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Year
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,District & UA,Persons,All ages,,,2009,19.1307578,17.6893254,20.6601649,16.8988039,21.5809471,515.0,2692.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,District & UA,Persons,All ages,,,2009,20.0692042,18.4868649,21.7508403,17.6206091,22.7640357,464.0,2312.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,District & UA,Persons,All ages,,,2009,19.1940615,17.4799956,21.0333652,16.5496515,22.1488642,362.0,1886.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,District & UA,Persons,All ages,,,2009,18.4688995,16.8636369,20.1898589,15.9913489,21.2332806,386.0,2090.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,District & UA,Persons,All ages,,,2009,20.8433413,19.5729559,22.1734489,18.868148,22.9667731,781.0,3747.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,District & UA,Persons,All ages,,,2009,19.7183099,17.8982133,21.6746321,16.9120767,22.8620601,336.0,1704.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,District & UA,Persons,65-74 yrs,,,2009,25.4520167,22.404343,28.7606053,20.7763978,30.7711658,183.0,719.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,District & UA,Persons,65-74 yrs,,,2009,23.902439,20.0285398,28.2608364,18.0347253,30.9581869,98.0,410.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,District & UA,Persons,65-74 yrs,,,2009,24.0687679,19.8815392,28.8206341,17.7485553,31.7702749,84.0,349.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,District & UA,Persons,65-74 yrs,,,2009,25.6465517,21.8844897,29.8085474,19.9170759,32.3582442,119.0,464.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,District & UA,Persons,75-84 yrs,,,2009,19.1343964,16.6691492,21.8685556,15.3727752,23.5602107,168.0,878.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,District & UA,Persons,<65 yrs,,,2009,27.7886497,24.0813938,31.8273629,22.1151371,34.2771014,142.0,511.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,District & UA,Persons,<65 yrs,,,2009,31.4878893,26.4054876,37.0559702,23.7520595,40.4079919,91.0,289.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,District & UA,Persons,<65 yrs,,,2009,31.064764,28.1445419,34.1440058,26.5438329,35.9785533,283.0,911.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,District & UA,Persons,<65 yrs,,,2009,28.8834951,24.7181354,33.4389949,22.5236508,36.2000613,119.0,412.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,District & UA,Persons,<65 yrs,,,2009,31.1594203,26.8884758,35.7767896,24.6169061,38.5515106,129.0,414.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,District & UA,Persons,<65 yrs,,,2009,32.853717,28.5201284,37.5003297,26.1994675,40.2757041,137.0,417.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,District & UA,Persons,<65 yrs,,,2009,33.6099585,29.5371953,37.9419078,27.3366322,40.520117,162.0,482.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000008,Tameside,District & UA,Persons,<65 yrs,,,2009,25.5506608,21.7554883,29.7561113,19.7741058,32.3345724,116.0,454.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,District & UA,Persons,<65 yrs,,,2009,27.3026316,22.6010584,32.5706717,20.1882509,35.7995646,83.0,304.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,District & UA,Persons,All ages,,,2009,18.7030447,17.2311909,20.2698322,16.4262649,21.2152908,473.0,2529.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,District & UA,Persons,<65 yrs,,,2009,30.6859206,26.9894844,34.6483615,25.0007777,37.0256306,170.0,554.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,District & UA,Persons,75-84 yrs,,,2009,17.2995781,14.6969664,20.2536448,13.3570223,22.1088996,123.0,711.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,District & UA,Persons,75-84 yrs,,,2009,18.0701754,15.1285327,21.4393129,13.6292541,23.563345,103.0,570.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,District & UA,Persons,75-84 yrs,,,2009,17.4629325,14.6499099,20.6851931,13.2152144,22.7185627,106.0,607.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,District & UA,Persons,75-84 yrs,,,2009,17.336908,15.2315671,19.6657424,14.1199945,21.1065971,194.0,1119.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,District & UA,Persons,75-84 yrs,,,2009,16.827853,13.8503013,20.2947261,12.3554797,22.5034506,87.0,517.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,District & UA,Persons,75-84 yrs,,,2009,18.0592992,15.4581752,20.9894446,14.1099679,22.8203371,134.0,742.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,District & UA,Persons,65-74 yrs,,,2009,28.3360791,24.896139,32.0484992,23.0533463,34.2899027,172.0,607.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,District & UA,Persons,65-74 yrs,,,2009,26.3975155,21.8816914,31.4698555,19.5657639,34.5888997,85.0,322.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000008,Tameside,District & UA,Persons,65-74 yrs,,,2009,24.940048,21.0287467,29.3088459,19.0030233,31.9991506,104.0,417.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,District & UA,Persons,65-74 yrs,,,2009,22.3123732,18.8592925,26.1936021,17.0752447,28.6017522,110.0,493.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,District & UA,Persons,75-84 yrs,,,2009,18.6732187,16.1455214,21.4952041,14.8244189,23.2485229,152.0,814.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,District & UA,Persons,75-84 yrs,,,2009,24.2857143,20.9171379,28.0046741,19.1476323,30.2860899,136.0,560.0,,,Higher,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000008,Tameside,District & UA,Persons,75-84 yrs,,,2009,17.7842566,15.1045793,20.8227277,13.7243247,22.7287995,122.0,686.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,County & UA,Persons,65-74 yrs,,,2009,22.3123732,18.8592925,26.1936021,17.0752447,28.6017522,110.0,493.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,County & UA,Persons,65-74 yrs,,,2009,26.3975155,21.8816914,31.4698555,19.5657639,34.5888997,85.0,322.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000008,Tameside,County & UA,Persons,65-74 yrs,,,2009,24.940048,21.0287467,29.3088459,19.0030233,31.9991506,104.0,417.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,County & UA,Persons,65-74 yrs,,,2009,25.6465517,21.8844897,29.8085474,19.9170759,32.3582442,119.0,464.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,County & UA,Persons,65-74 yrs,,,2009,24.0687679,19.8815392,28.8206341,17.7485553,31.7702749,84.0,349.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,County & UA,Persons,65-74 yrs,,,2009,23.902439,20.0285398,28.2608364,18.0347253,30.9581869,98.0,410.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,County & UA,Persons,65-74 yrs,,,2009,25.4520167,22.404343,28.7606053,20.7763978,30.7711658,183.0,719.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,County & UA,Persons,65-74 yrs,,,2009,29.8657718,24.9525603,35.2914696,22.4021029,38.5797924,89.0,298.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,County & UA,Persons,65-74 yrs,,,2009,23.4408602,19.8177003,27.4992454,17.9421372,30.008502,109.0,465.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,County & UA,Persons,85+ yrs,,,2009,10.4477612,8.587105,12.6557679,7.6625526,14.0908556,91.0,871.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,County & UA,Persons,85+ yrs,,,2009,14.2635659,11.7760739,17.1742122,10.5289565,19.0409271,92.0,645.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000008,Tameside,County & UA,Persons,85+ yrs,,,2009,9.2879257,7.2839487,11.7732317,6.3278199,13.4341552,60.0,646.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,County & UA,Persons,85+ yrs,,,2009,10.0775194,8.2800835,12.2131854,7.3876305,13.6029599,91.0,903.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,County & UA,Persons,85+ yrs,,,2009,11.8055556,9.6488698,14.3676405,8.5800977,16.0309159,85.0,720.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,County & UA,Persons,85+ yrs,,,2009,8.318264,6.2941401,10.917484,5.3588573,12.6928038,46.0,553.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,County & UA,Persons,85+ yrs,,,2009,9.5310136,7.5205559,12.0091315,6.5560191,13.6586747,63.0,661.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,County & UA,Persons,65-74 yrs,,,2009,28.3360791,24.896139,32.0484992,23.0533463,34.2899027,172.0,607.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,County & UA,Persons,85+ yrs,,,2009,12.1242485,10.2430625,14.2958959,9.2852704,15.6811979,121.0,998.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,County & UA,Persons,75-84 yrs,,,2009,18.0592992,15.4581752,20.9894446,14.1099679,22.8203371,134.0,742.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,County & UA,Persons,75-84 yrs,,,2009,17.336908,15.2315671,19.6657424,14.1199945,21.1065971,194.0,1119.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000008,Tameside,County & UA,Persons,<65 yrs,,,2009,25.5506608,21.7554883,29.7561113,19.7741058,32.3345724,116.0,454.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,County & UA,Persons,<65 yrs,,,2009,33.6099585,29.5371953,37.9419078,27.3366322,40.520117,162.0,482.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,County & UA,Persons,<65 yrs,,,2009,32.853717,28.5201284,37.5003297,26.1994675,40.2757041,137.0,417.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,County & UA,Persons,<65 yrs,,,2009,31.1594203,26.8884758,35.7767896,24.6169061,38.5515106,129.0,414.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,County & UA,Persons,<65 yrs,,,2009,28.8834951,24.7181354,33.4389949,22.5236508,36.2000613,119.0,412.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,County & UA,Persons,<65 yrs,,,2009,31.064764,28.1445419,34.1440058,26.5438329,35.9785533,283.0,911.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,County & UA,Persons,<65 yrs,,,2009,31.4878893,26.4054876,37.0559702,23.7520595,40.4079919,91.0,289.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,County & UA,Persons,<65 yrs,,,2009,27.7886497,24.0813938,31.8273629,22.1151371,34.2771014,142.0,511.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,County & UA,Persons,75-84 yrs,,,2009,19.1343964,16.6691492,21.8685556,15.3727752,23.5602107,168.0,878.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,County & UA,Persons,75-84 yrs,,,2009,24.2857143,20.9171379,28.0046741,19.1476323,30.2860899,136.0,560.0,,,Higher,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000008,Tameside,County & UA,Persons,75-84 yrs,,,2009,17.7842566,15.1045793,20.8227277,13.7243247,22.7287995,122.0,686.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,County & UA,Persons,75-84 yrs,,,2009,18.6732187,16.1455214,21.4952041,14.8244189,23.2485229,152.0,814.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,County & UA,Persons,75-84 yrs,,,2009,17.2995781,14.6969664,20.2536448,13.3570223,22.1088996,123.0,711.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,County & UA,Persons,75-84 yrs,,,2009,18.0701754,15.1285327,21.4393129,13.6292541,23.563345,103.0,570.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,County & UA,Persons,75-84 yrs,,,2009,17.4629325,14.6499099,20.6851931,13.2152144,22.7185627,106.0,607.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,County & UA,Persons,75-84 yrs,,,2009,16.827853,13.8503013,20.2947261,12.3554797,22.5034506,87.0,517.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,County & UA,Persons,<65 yrs,,,2009,27.3026316,22.6010584,32.5706717,20.1882509,35.7995646,83.0,304.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,County & UA,Persons,<65 yrs,,,2009,30.6859206,26.9894844,34.6483615,25.0007777,37.0256306,170.0,554.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,County & UA,Persons,All ages,,,2009,20.652921,19.2212572,22.1619641,18.4317182,23.0661061,601.0,2910.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,County & UA,Persons,All ages,,,2009,19.7183099,17.8982133,21.6746321,16.9120767,22.8620601,336.0,1704.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,County & UA,Persons,All ages,,,2009,20.8433413,19.5729559,22.1734489,18.868148,22.9667731,781.0,3747.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,County & UA,Persons,All ages,,,2009,18.4688995,16.8636369,20.1898589,15.9913489,21.2332806,386.0,2090.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,County & UA,Persons,All ages,,,2009,19.1940615,17.4799956,21.0333652,16.5496515,22.1488642,362.0,1886.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,County & UA,Persons,All ages,,,2009,20.0692042,18.4868649,21.7508403,17.6206091,22.7640357,464.0,2312.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,County & UA,Persons,All ages,,,2009,19.1307578,17.6893254,20.6601649,16.8988039,21.5809471,515.0,2692.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000008,Tameside,County & UA,Persons,All ages,,,2009,18.2478438,16.6907134,19.9155165,15.8437258,20.9260514,402.0,2203.0,,,Lower,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,County & UA,Persons,All ages,,,2009,21.6275259,19.8021941,23.57166,18.805551,24.7439173,396.0,1831.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,County & UA,Persons,85+ yrs,,,2009,10.8508015,8.8918965,13.1788335,7.9203489,14.6924889,88.0,811.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,County & UA,Persons,85+ yrs,,,2009,11.5,9.1886372,14.3012138,8.0647921,16.1415319,69.0,600.0,,,Similar,Not compared,20090000,,,2009-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,County & UA,Persons,All ages,,,2010,20.2868852,18.7385553,21.9286269,17.8892019,22.916241,495.0,2440.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,District & UA,Persons,85+ yrs,,,2010,13.5403727,11.3492116,16.0778517,10.238526,17.6971029,109.0,805.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,District & UA,Persons,85+ yrs,,,2010,12.81198,10.3741483,15.7221876,9.1734451,17.6138221,77.0,601.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,District & UA,Persons,65-74 yrs,,,2010,26.6816143,22.7886491,30.9728382,20.7480294,33.5928306,119.0,446.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,District & UA,Persons,85+ yrs,,,2010,10.3986135,8.1643855,13.1566578,7.0955651,14.9911518,60.0,577.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,District & UA,Persons,85+ yrs,,,2010,13.0730051,10.5881658,16.0363991,9.3635857,17.9607251,77.0,589.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000010,Wigan,District & UA,Persons,All ages,,,2010,20.1462766,18.7514057,21.6173015,17.9824139,22.4990934,606.0,3008.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,District & UA,Persons,85+ yrs,,,2010,12.3246493,10.4284752,14.509748,9.4616248,15.9018464,123.0,998.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000009,Trafford,District & UA,Persons,All ages,,,2010,20.5277045,18.7696562,22.4050008,17.811619,23.539342,389.0,1895.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000003,Manchester,District & UA,Persons,All ages,,,2010,21.3159326,20.0226701,22.6690502,19.3047952,23.4756344,784.0,3678.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000007,Stockport,District & UA,Persons,All ages,,,2010,18.5546875,17.0963221,20.1072833,16.298813,21.0442903,475.0,2560.0,,,Lower,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,District & UA,Persons,All ages,,,2010,19.7767857,18.1796298,21.477426,17.3067141,22.5034578,443.0,2240.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000005,Rochdale,District & UA,Persons,All ages,,,2010,21.567623,19.7998491,23.4470846,18.8329805,24.5791037,421.0,1952.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000004,Oldham,District & UA,Persons,All ages,,,2010,18.2599899,16.6190914,20.0239956,15.7296179,21.0955164,361.0,1977.0,,,Lower,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000006,Salford,District & UA,Persons,85+ yrs,,,2010,8.9260809,7.0520909,11.2378475,6.1528804,12.7790064,64.0,717.0,,,Lower,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000002,Bury,District & UA,Persons,All ages,,,2010,20.5998868,18.7789302,22.5483978,17.7885719,23.7272722,364.0,1767.0,,,Similar,Not compared,20100000,,,2010-01-01
93476,Percentage of deaths that occur at home,E92000001,England,E08000001,Bolton,District & UA,Persons,All ages,,,2010,20.2868852,18.7385553,21.9286269,17.8892019,22.916241,495.0,2440.0,,,Similar,Not compared,20100000,,,2010-01-01
